"Resultat","Kon","Alder","Utbildare"
TRUE,"Kvinna",25,"Privatist"
TRUE,"Man",25,"Privatist"
TRUE,"Man",25,"Privatist"
TRUE,"Man",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
TRUE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Man",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
TRUE,"Man",25,"Trafikskola"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
TRUE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
TRUE,"Man",25,"Trafikskola"
FALSE,"Kvinna",25,"Privatist"
TRUE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
TRUE,"Kvinna",25,"Trafikskola"
TRUE,"Kvinna",25,"Privatist"
TRUE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Trafikskola"
FALSE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
TRUE,"Man",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
TRUE,"Man",25,"Privatist"
TRUE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
TRUE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
TRUE,"Kvinna",25,"Privatist"
TRUE,"Kvinna",25,"Privatist"
FALSE,"Man",25,"Privatist"
FALSE,"Man",25,"Trafikskola"
TRUE,"Kvinna",25,"Trafikskola"
FALSE,"Man",25,"Privatist"
TRUE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
TRUE,"Man",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
TRUE,"Man",25,"Privatist"
TRUE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
TRUE,"Kvinna",25,"Trafikskola"
TRUE,"Kvinna",25,"Privatist"
FALSE,"Man",25,"Privatist"
TRUE,"Man",25,"Privatist"
TRUE,"Kvinna",25,"Privatist"
FALSE,"Man",25,"Trafikskola"
TRUE,"Man",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
TRUE,"Kvinna",25,"Trafikskola"
FALSE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
TRUE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
TRUE,"Kvinna",25,"Privatist"
TRUE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
TRUE,"Kvinna",25,"Trafikskola"
FALSE,"Kvinna",25,"Trafikskola"
FALSE,"Kvinna",25,"Trafikskola"
FALSE,"Man",25,"Privatist"
TRUE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
TRUE,"Man",25,"Trafikskola"
TRUE,"Man",25,"Privatist"
TRUE,"Man",25,"Privatist"
TRUE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
TRUE,"Kvinna",25,"Privatist"
TRUE,"Kvinna",25,"Privatist"
TRUE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
TRUE,"Man",25,"Privatist"
TRUE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Trafikskola"
TRUE,"Man",25,"Privatist"
FALSE,"Kvinna",25,"Trafikskola"
FALSE,"Man",25,"Privatist"
TRUE,"Man",25,"Privatist"
TRUE,"Kvinna",25,"Privatist"
TRUE,"Kvinna",25,"Trafikskola"
FALSE,"Man",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
TRUE,"Man",25,"Trafikskola"
FALSE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
FALSE,"Kvinna",25,"Trafikskola"
TRUE,"Kvinna",25,"Trafikskola"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Man",25,"Privatist"
TRUE,"Kvinna",25,"Trafikskola"
TRUE,"Kvinna",25,"Trafikskola"
TRUE,"Man",25,"Trafikskola"
TRUE,"Man",25,"Privatist"
TRUE,"Kvinna",25,"Privatist"
FALSE,"Man",25,"Privatist"
TRUE,"Kvinna",25,"Privatist"
TRUE,"Man",25,"Privatist"
TRUE,"Man",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Man",25,"Privatist"
TRUE,"Kvinna",25,"Trafikskola"
TRUE,"Man",25,"Privatist"
TRUE,"Kvinna",25,"Privatist"
TRUE,"Kvinna",25,"Trafikskola"
FALSE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
TRUE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Man",25,"Trafikskola"
FALSE,"Kvinna",25,"Trafikskola"
FALSE,"Man",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Man",25,"Trafikskola"
FALSE,"Man",25,"Trafikskola"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Man",25,"Privatist"
TRUE,"Man",25,"Trafikskola"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
FALSE,"Man",25,"Privatist"
TRUE,"Man",25,"Privatist"
TRUE,"Kvinna",25,"Trafikskola"
FALSE,"Man",25,"Privatist"
FALSE,"Man",25,"Privatist"
FALSE,"Kvinna",25,"Trafikskola"
FALSE,"Kvinna",25,"Trafikskola"
TRUE,"Man",25,"Trafikskola"
FALSE,"Man",25,"Privatist"
FALSE,"Kvinna",25,"Privatist"
TRUE,"Kvinna",25,"Trafikskola"
FALSE,"Man",25,"Privatist"
TRUE,"Kvinna",25,"Trafikskola"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Trafikskola"
TRUE,"Kvinna",26,"Trafikskola"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Trafikskola"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Trafikskola"
TRUE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Trafikskola"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Trafikskola"
TRUE,"Man",26,"Trafikskola"
TRUE,"Kvinna",26,"Trafikskola"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Man",26,"Privatist"
TRUE,"Man",26,"Trafikskola"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Trafikskola"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Trafikskola"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Trafikskola"
TRUE,"Kvinna",26,"Trafikskola"
TRUE,"Kvinna",26,"Trafikskola"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Trafikskola"
TRUE,"Kvinna",26,"Trafikskola"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Trafikskola"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Trafikskola"
TRUE,"Man",26,"Trafikskola"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Trafikskola"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Trafikskola"
TRUE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Trafikskola"
FALSE,"Kvinna",26,"Trafikskola"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Trafikskola"
TRUE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Trafikskola"
TRUE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Trafikskola"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Trafikskola"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Trafikskola"
TRUE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Trafikskola"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Trafikskola"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Trafikskola"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Trafikskola"
TRUE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
TRUE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Trafikskola"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Trafikskola"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Trafikskola"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Trafikskola"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
TRUE,"Man",26,"Trafikskola"
FALSE,"Kvinna",26,"Trafikskola"
TRUE,"Kvinna",26,"Trafikskola"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Trafikskola"
TRUE,"Man",26,"Trafikskola"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Trafikskola"
TRUE,"Man",26,"Trafikskola"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Trafikskola"
TRUE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Trafikskola"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Trafikskola"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Trafikskola"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Trafikskola"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Trafikskola"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Man",26,"Trafikskola"
TRUE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Trafikskola"
TRUE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Trafikskola"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Trafikskola"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Trafikskola"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Trafikskola"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Trafikskola"
TRUE,"Kvinna",26,"Privatist"
TRUE,"Man",26,"Trafikskola"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Man",26,"Trafikskola"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Trafikskola"
TRUE,"Man",26,"Trafikskola"
TRUE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Trafikskola"
FALSE,"Kvinna",26,"Trafikskola"
FALSE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Trafikskola"
TRUE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Man",26,"Trafikskola"
TRUE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Trafikskola"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Trafikskola"
TRUE,"Man",26,"Trafikskola"
TRUE,"Man",26,"Trafikskola"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Trafikskola"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Trafikskola"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Trafikskola"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Man",26,"Privatist"
TRUE,"Man",26,"Trafikskola"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
TRUE,"Man",26,"Trafikskola"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Trafikskola"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Trafikskola"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Man",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Man",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Privatist"
TRUE,"Man",26,"Trafikskola"
FALSE,"Kvinna",26,"Privatist"
FALSE,"Kvinna",26,"Trafikskola"
TRUE,"Man",26,"Privatist"
FALSE,"Man",26,"Trafikskola"
TRUE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
TRUE,"Kvinna",27,"Trafikskola"
TRUE,"Man",27,"Privatist"
TRUE,"Kvinna",27,"Trafikskola"
TRUE,"Kvinna",27,"Privatist"
TRUE,"Man",27,"Trafikskola"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
TRUE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Man",27,"Trafikskola"
FALSE,"Kvinna",27,"Trafikskola"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
TRUE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
TRUE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
TRUE,"Man",27,"Privatist"
TRUE,"Kvinna",27,"Privatist"
TRUE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
TRUE,"Kvinna",27,"Privatist"
FALSE,"Man",27,"Trafikskola"
FALSE,"Man",27,"Privatist"
TRUE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
TRUE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
TRUE,"Kvinna",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Man",27,"Privatist"
TRUE,"Man",27,"Privatist"
TRUE,"Man",27,"Trafikskola"
TRUE,"Man",27,"Trafikskola"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
TRUE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
TRUE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
TRUE,"Kvinna",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
TRUE,"Kvinna",27,"Trafikskola"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Kvinna",27,"Trafikskola"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Kvinna",27,"Trafikskola"
TRUE,"Man",27,"Trafikskola"
TRUE,"Kvinna",27,"Trafikskola"
FALSE,"Kvinna",27,"Privatist"
TRUE,"Man",27,"Trafikskola"
FALSE,"Man",27,"Privatist"
TRUE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Trafikskola"
TRUE,"Man",27,"Trafikskola"
FALSE,"Kvinna",27,"Privatist"
TRUE,"Kvinna",27,"Trafikskola"
FALSE,"Kvinna",27,"Privatist"
TRUE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Trafikskola"
TRUE,"Kvinna",27,"Privatist"
TRUE,"Man",27,"Trafikskola"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Man",27,"Trafikskola"
FALSE,"Kvinna",27,"Trafikskola"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
TRUE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
TRUE,"Man",27,"Trafikskola"
FALSE,"Kvinna",27,"Privatist"
TRUE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Man",27,"Privatist"
TRUE,"Kvinna",27,"Privatist"
TRUE,"Kvinna",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Man",27,"Privatist"
TRUE,"Kvinna",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Man",27,"Trafikskola"
FALSE,"Kvinna",27,"Trafikskola"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
TRUE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
TRUE,"Kvinna",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
TRUE,"Kvinna",27,"Privatist"
TRUE,"Man",27,"Privatist"
TRUE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
TRUE,"Kvinna",27,"Privatist"
TRUE,"Kvinna",27,"Privatist"
FALSE,"Man",27,"Privatist"
TRUE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Man",27,"Privatist"
TRUE,"Man",27,"Privatist"
TRUE,"Kvinna",27,"Privatist"
TRUE,"Kvinna",27,"Trafikskola"
FALSE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Trafikskola"
FALSE,"Man",27,"Privatist"
TRUE,"Kvinna",27,"Privatist"
TRUE,"Man",27,"Privatist"
TRUE,"Man",27,"Privatist"
TRUE,"Kvinna",27,"Privatist"
TRUE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Trafikskola"
TRUE,"Kvinna",27,"Privatist"
TRUE,"Kvinna",27,"Trafikskola"
FALSE,"Kvinna",27,"Privatist"
TRUE,"Kvinna",27,"Privatist"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Man",27,"Privatist"
TRUE,"Kvinna",27,"Privatist"
TRUE,"Man",27,"Trafikskola"
FALSE,"Kvinna",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Man",27,"Privatist"
FALSE,"Kvinna",27,"Trafikskola"
FALSE,"Kvinna",27,"Trafikskola"
TRUE,"Man",27,"Trafikskola"
FALSE,"Man",27,"Trafikskola"
